# This file was created Mon Aug 31 10:27:55 2020
# Created by:
#                   :-) GROMACS - gmx wham, VERSION 5.1.4 (-:
# 
# Executable:   /Users/apple/apps/gromacs-5.1.4-mpi/bin/gmx_mpi
# Data prefix:  /Users/apple/apps/gromacs-5.1.4-mpi
# Command line:
#   gmx_mpi wham -it tpr-files.dat -ix pullx-files.dat -nBootstrap 200
# gmx wham is part of G R O M A C S:
#
# Good gRace! Old Maple Actually Chews Slate
#
#@    title "Average and stddev from bootstrapping"
#@    xaxis  label "\xx\f{} (nm)"
#@    yaxis  label "E (kJ mol\S-1\N)"
#@TYPE xy
#@TYPE xydy
3.718521e+00	0.000000e+00	0.000000e+00
3.729964e+00	-3.428235e+00	1.909641e+00
3.741407e+00	-2.794667e+00	2.201046e+00
3.752849e+00	-3.151169e+00	2.011056e+00
3.764292e+00	-3.765566e+00	1.727881e+00
3.775735e+00	-3.713862e+00	1.613839e+00
3.787178e+00	-4.425368e+00	1.535456e+00
3.798620e+00	-4.715968e+00	1.447734e+00
3.810063e+00	-4.795929e+00	1.413627e+00
3.821506e+00	-4.966678e+00	1.429615e+00
3.832948e+00	-5.251988e+00	1.379460e+00
3.844391e+00	-5.539451e+00	1.332689e+00
3.855834e+00	-5.893054e+00	1.357416e+00
3.867276e+00	-6.122110e+00	1.428688e+00
3.878719e+00	-6.243906e+00	1.477782e+00
3.890162e+00	-6.426925e+00	1.503114e+00
3.901605e+00	-6.587704e+00	1.533895e+00
3.913047e+00	-6.760458e+00	1.580916e+00
3.924490e+00	-6.957257e+00	1.611800e+00
3.935933e+00	-7.191205e+00	1.615709e+00
3.947375e+00	-7.384572e+00	1.650768e+00
3.958818e+00	-7.534047e+00	1.698539e+00
3.970261e+00	-7.676780e+00	1.713416e+00
3.981703e+00	-7.894748e+00	1.729937e+00
3.993146e+00	-8.088928e+00	1.738676e+00
4.004589e+00	-8.130781e+00	1.766806e+00
4.016032e+00	-8.222296e+00	1.758207e+00
4.027474e+00	-8.421400e+00	1.740810e+00
4.038917e+00	-8.407040e+00	1.721910e+00
4.050360e+00	-8.362715e+00	1.718035e+00
4.061802e+00	-8.425465e+00	1.723788e+00
4.073245e+00	-8.340036e+00	1.734319e+00
4.084688e+00	-8.186765e+00	1.748456e+00
4.096130e+00	-7.959734e+00	1.767128e+00
4.107573e+00	-7.773699e+00	1.771217e+00
4.119016e+00	-7.613660e+00	1.764319e+00
4.130459e+00	-7.345723e+00	1.756211e+00
4.141901e+00	-7.147697e+00	1.751487e+00
4.153344e+00	-7.016684e+00	1.747413e+00
4.164787e+00	-6.913741e+00	1.746981e+00
4.176229e+00	-6.786217e+00	1.747611e+00
4.187672e+00	-6.605384e+00	1.749402e+00
4.199115e+00	-6.431353e+00	1.748012e+00
4.210557e+00	-6.321377e+00	1.748226e+00
4.222000e+00	-6.155764e+00	1.750488e+00
