# This file was created Tue Sep  1 17:43:32 2020
# Created by:
#                   :-) GROMACS - gmx wham, VERSION 5.1.4 (-:
# 
# Executable:   /Users/apple/apps/gromacs-5.1.4-mpi/bin/gmx_mpi
# Data prefix:  /Users/apple/apps/gromacs-5.1.4-mpi
# Command line:
#   gmx_mpi wham -it tpr-files.dat -ix pullx-files.dat -nBootstrap 200
# gmx wham is part of G R O M A C S:
#
# Glycine aRginine prOline Methionine Alanine Cystine Serine
#
#@    title "Average and stddev from bootstrapping"
#@    xaxis  label "\xx\f{} (nm)"
#@    yaxis  label "E (kJ mol\S-1\N)"
#@TYPE xy
#@TYPE xydy
3.259361e+00	0.000000e+00	0.000000e+00
3.272984e+00	-2.018839e+00	2.861174e-01
3.286607e+00	-4.073119e+00	5.105182e-01
3.300230e+00	-4.993645e+00	6.003534e-01
3.313853e+00	-5.649069e+00	3.779424e-01
3.327476e+00	-5.882530e+00	4.047561e-01
3.341099e+00	-6.303291e+00	3.594844e-01
3.354722e+00	-6.639264e+00	2.069577e-01
3.368345e+00	-6.860547e+00	1.172571e-01
3.381968e+00	-7.031476e+00	1.403748e-01
3.395591e+00	-7.118029e+00	1.336135e-01
3.409214e+00	-7.212950e+00	1.315485e-01
3.422837e+00	-7.117441e+00	1.296795e-01
3.436460e+00	-7.152242e+00	1.134935e-01
3.450083e+00	-7.148601e+00	1.493004e-01
3.463706e+00	-6.969943e+00	2.325649e-01
3.477329e+00	-6.832195e+00	3.467314e-01
3.490952e+00	-6.651887e+00	4.772064e-01
3.504575e+00	-6.510788e+00	5.858335e-01
3.518198e+00	-6.406979e+00	6.672379e-01
3.531821e+00	-6.301094e+00	6.796202e-01
3.545444e+00	-6.115542e+00	6.908563e-01
3.559067e+00	-5.977691e+00	6.873602e-01
3.572690e+00	-5.962329e+00	6.833891e-01
3.586313e+00	-5.873807e+00	7.089971e-01
3.599936e+00	-5.612098e+00	7.111526e-01
3.613559e+00	-5.120524e+00	7.183484e-01
3.627182e+00	-4.583087e+00	6.782178e-01
3.640805e+00	-3.999790e+00	6.820129e-01
3.654428e+00	-3.473283e+00	6.607428e-01
3.668051e+00	-3.066345e+00	6.924763e-01
3.681674e+00	-2.698595e+00	7.262229e-01
3.695297e+00	-2.246586e+00	7.575644e-01
3.708920e+00	-2.012229e+00	8.314415e-01
3.722543e+00	-1.845180e+00	7.235512e-01
3.736166e+00	-1.719955e+00	6.909650e-01
3.749789e+00	-1.491477e+00	7.125159e-01
3.763412e+00	-1.183946e+00	7.315862e-01
3.777035e+00	-9.114706e-01	7.496052e-01
3.790658e+00	-4.574772e-01	7.607960e-01
3.804281e+00	6.685376e-02	7.723118e-01
3.817904e+00	7.048479e-01	7.804946e-01
3.831527e+00	1.270188e+00	7.769054e-01
3.845150e+00	1.787290e+00	7.920607e-01
3.858773e+00	2.219634e+00	8.273543e-01
3.872396e+00	2.699009e+00	8.993970e-01
3.886019e+00	3.203022e+00	9.463156e-01
3.899642e+00	3.712643e+00	9.863252e-01
3.913265e+00	4.221789e+00	1.037264e+00
3.926888e+00	4.766338e+00	1.057597e+00
3.940511e+00	5.309299e+00	1.077392e+00
3.954134e+00	5.988024e+00	1.133477e+00
3.967757e+00	6.727152e+00	1.139171e+00
3.981380e+00	7.388940e+00	1.136885e+00
3.995003e+00	7.872147e+00	1.128168e+00
4.008626e+00	8.217477e+00	1.143901e+00
4.022249e+00	8.486983e+00	1.173247e+00
4.035872e+00	8.677331e+00	1.222599e+00
4.049495e+00	8.773021e+00	1.251438e+00
4.063118e+00	8.950384e+00	1.219611e+00
4.076741e+00	9.249545e+00	1.199732e+00
4.090364e+00	9.459709e+00	1.189483e+00
4.103987e+00	9.878263e+00	1.180217e+00
4.117610e+00	1.032463e+01	1.176189e+00
4.131233e+00	1.071584e+01	1.176947e+00
4.144856e+00	1.091184e+01	1.179888e+00
4.158479e+00	1.108169e+01	1.188647e+00
4.172102e+00	1.110825e+01	1.188296e+00
4.185725e+00	1.120498e+01	1.221827e+00
4.199348e+00	1.146473e+01	1.268127e+00
4.212971e+00	1.172555e+01	1.335665e+00
4.226594e+00	1.207184e+01	1.427332e+00
4.240217e+00	1.237231e+01	1.549903e+00
4.253840e+00	1.267370e+01	1.692857e+00
4.267463e+00	1.302514e+01	1.809333e+00
4.281086e+00	1.336570e+01	1.961177e+00
4.294709e+00	1.364254e+01	2.120653e+00
4.308332e+00	1.392899e+01	2.274081e+00
4.321955e+00	1.410662e+01	2.420477e+00
4.335578e+00	1.427211e+01	2.633504e+00
4.349201e+00	1.453101e+01	2.787010e+00
4.362824e+00	1.491952e+01	2.906440e+00
4.376447e+00	1.524891e+01	2.934066e+00
4.390070e+00	1.553298e+01	2.965180e+00
4.403693e+00	1.561120e+01	2.896332e+00
4.417316e+00	1.598296e+01	2.797611e+00
4.430939e+00	1.630520e+01	2.798446e+00
4.444562e+00	1.661360e+01	2.800374e+00
4.458185e+00	1.680144e+01	2.809770e+00
4.471808e+00	1.711723e+01	2.809934e+00
4.485431e+00	1.760016e+01	2.813238e+00
4.499054e+00	1.807186e+01	2.812294e+00
4.512677e+00	1.845672e+01	2.812392e+00
4.526300e+00	1.880327e+01	2.812460e+00
4.539923e+00	1.932571e+01	2.812156e+00
4.553546e+00	1.984673e+01	2.812065e+00
4.567169e+00	2.032378e+01	2.811818e+00
4.580792e+00	2.076571e+01	2.811498e+00
4.594415e+00	2.119702e+01	2.809956e+00
4.608038e+00	2.168096e+01	2.804440e+00
4.621661e+00	2.205604e+01	2.799394e+00
4.635284e+00	2.233137e+01	2.804731e+00
4.648907e+00	2.262757e+01	2.813339e+00
4.662530e+00	2.277063e+01	2.842653e+00
4.676153e+00	2.297029e+01	2.897768e+00
4.689776e+00	2.295704e+01	2.954407e+00
4.703399e+00	2.291473e+01	2.985691e+00
4.717022e+00	2.278601e+01	3.016625e+00
4.730645e+00	2.270525e+01	3.040831e+00
4.744268e+00	2.277185e+01	3.062568e+00
4.757891e+00	2.301505e+01	3.088914e+00
4.771514e+00	2.317131e+01	3.096310e+00
4.785137e+00	2.335139e+01	3.105589e+00
4.798760e+00	2.355752e+01	3.110423e+00
4.812383e+00	2.387573e+01	3.107256e+00
4.826006e+00	2.411160e+01	3.116892e+00
4.839629e+00	2.435599e+01	3.113753e+00
4.853252e+00	2.464075e+01	3.103690e+00
4.866875e+00	2.487767e+01	3.086831e+00
4.880498e+00	2.511290e+01	3.091574e+00
4.894121e+00	2.542877e+01	3.091939e+00
4.907744e+00	2.553616e+01	3.086605e+00
4.921367e+00	2.554317e+01	3.086644e+00
4.934990e+00	2.556687e+01	3.088341e+00
4.948613e+00	2.550095e+01	3.088803e+00
4.962236e+00	2.556862e+01	3.094721e+00
4.975859e+00	2.555478e+01	3.088116e+00
4.989482e+00	2.568483e+01	3.081820e+00
5.003105e+00	2.581799e+01	3.083081e+00
5.016728e+00	2.589007e+01	3.081670e+00
5.030351e+00	2.604148e+01	3.080367e+00
5.043974e+00	2.619213e+01	3.080212e+00
5.057597e+00	2.624954e+01	3.081722e+00
5.071220e+00	2.623056e+01	3.082576e+00
5.084843e+00	2.619892e+01	3.079935e+00
5.098466e+00	2.626745e+01	3.077058e+00
5.112089e+00	2.626285e+01	3.074433e+00
5.125712e+00	2.614384e+01	3.070813e+00
5.139335e+00	2.607726e+01	3.077661e+00
5.152958e+00	2.599634e+01	3.092444e+00
5.166581e+00	2.616305e+01	3.104144e+00
5.180204e+00	2.624165e+01	3.133445e+00
5.193827e+00	2.638932e+01	3.157140e+00
5.207450e+00	2.665438e+01	3.165864e+00
5.221073e+00	2.689256e+01	3.165997e+00
5.234696e+00	2.712023e+01	3.166351e+00
5.248319e+00	2.733040e+01	3.169209e+00
5.261942e+00	2.753563e+01	3.176965e+00
5.275565e+00	2.777423e+01	3.185813e+00
5.289188e+00	2.800614e+01	3.195509e+00
5.302811e+00	2.812855e+01	3.208766e+00
5.316434e+00	2.830091e+01	3.214675e+00
5.330057e+00	2.837323e+01	3.227827e+00
5.343680e+00	2.848209e+01	3.230808e+00
5.357303e+00	2.860837e+01	3.238113e+00
5.370926e+00	2.867870e+01	3.248426e+00
5.384549e+00	2.864006e+01	3.251587e+00
5.398172e+00	2.853139e+01	3.266223e+00
5.411795e+00	2.841494e+01	3.259748e+00
5.425418e+00	2.848014e+01	3.254171e+00
5.439041e+00	2.848186e+01	3.261968e+00
5.452664e+00	2.847951e+01	3.273786e+00
5.466287e+00	2.863362e+01	3.287302e+00
5.479910e+00	2.871772e+01	3.289430e+00
5.493533e+00	2.879551e+01	3.301925e+00
5.507156e+00	2.897654e+01	3.310084e+00
5.520779e+00	2.899025e+01	3.318390e+00
5.534402e+00	2.896824e+01	3.310882e+00
5.548025e+00	2.893936e+01	3.320087e+00
5.561648e+00	2.902144e+01	3.312602e+00
5.575271e+00	2.902237e+01	3.318995e+00
5.588894e+00	2.909564e+01	3.312731e+00
5.602517e+00	2.918906e+01	3.294592e+00
5.616140e+00	2.929900e+01	3.294649e+00
5.629763e+00	2.929608e+01	3.297518e+00
5.643386e+00	2.936021e+01	3.303556e+00
5.657009e+00	2.928633e+01	3.302517e+00
5.670632e+00	2.934134e+01	3.302697e+00
5.684255e+00	2.934063e+01	3.297202e+00
5.697878e+00	2.927206e+01	3.300951e+00
5.711501e+00	2.925185e+01	3.298473e+00
5.725124e+00	2.920812e+01	3.296922e+00
5.738747e+00	2.924728e+01	3.296739e+00
5.752370e+00	2.924697e+01	3.295975e+00
5.765993e+00	2.932124e+01	3.299701e+00
5.779616e+00	2.929003e+01	3.301036e+00
5.793239e+00	2.936137e+01	3.307409e+00
5.806862e+00	2.935408e+01	3.301413e+00
5.820485e+00	2.923727e+01	3.300386e+00
5.834108e+00	2.910830e+01	3.311892e+00
5.847731e+00	2.888643e+01	3.312501e+00
5.861354e+00	2.886467e+01	3.288055e+00
5.874977e+00	2.941639e+01	3.286455e+00
5.888600e+00	2.964036e+01	3.294516e+00
5.902223e+00	2.957140e+01	3.327829e+00
5.915846e+00	2.954557e+01	3.312099e+00
5.929469e+00	3.179093e+01	4.006286e+00
5.943092e+00	3.169758e+01	3.990805e+00
5.956715e+00	2.657614e+01	3.975481e+00
5.970338e+00	2.297698e+01	3.960318e+00
