# This file was created Fri Sep 18 11:11:06 2020
# Created by:
#                   :-) GROMACS - gmx wham, VERSION 5.1.4 (-:
# 
# Executable:   /Users/apple/apps/gromacs-5.1.4-mpi/bin/gmx_mpi
# Data prefix:  /Users/apple/apps/gromacs-5.1.4-mpi
# Command line:
#   gmx_mpi wham -it tpr-files.dat -ix pullx-files.dat -nBootstrap 100
# gmx wham is part of G R O M A C S:
#
# Green Red Orange Magenta Azure Cyan Skyblue
#
#@    title "Average and stddev from bootstrapping"
#@    xaxis  label "\xx\f{} (nm)"
#@    yaxis  label "E (kJ mol\S-1\N)"
#@TYPE xy
#@TYPE xydy
3.227501e+00	0.000000e+00	0.000000e+00
3.240883e+00	-2.364462e+00	1.513025e+00
3.254265e+00	-5.018156e+00	1.538393e+00
3.267648e+00	-5.536195e+00	1.038241e+00
3.281030e+00	-6.158215e+00	6.756717e-01
3.294412e+00	-6.052304e+00	3.614545e-01
3.307794e+00	-6.286663e+00	2.271228e-01
3.321176e+00	-6.566829e+00	3.355664e-01
3.334559e+00	-6.718632e+00	4.065093e-01
3.347941e+00	-6.733123e+00	5.098980e-01
3.361323e+00	-6.631810e+00	6.082753e-01
3.374705e+00	-6.638845e+00	6.920640e-01
3.388087e+00	-6.586018e+00	8.135809e-01
3.401470e+00	-6.481245e+00	9.203865e-01
3.414852e+00	-6.256821e+00	9.880367e-01
3.428234e+00	-6.065876e+00	1.016017e+00
3.441616e+00	-5.857231e+00	1.024318e+00
3.454998e+00	-5.591100e+00	1.018079e+00
3.468381e+00	-5.289115e+00	1.025311e+00
3.481763e+00	-4.892385e+00	1.040547e+00
3.495145e+00	-4.544565e+00	1.047274e+00
3.508527e+00	-4.270705e+00	1.055535e+00
3.521909e+00	-4.104038e+00	1.041231e+00
3.535292e+00	-3.791866e+00	1.015845e+00
3.548674e+00	-3.448766e+00	9.780556e-01
3.562056e+00	-2.985905e+00	9.544495e-01
3.575438e+00	-2.476127e+00	9.619052e-01
3.588820e+00	-1.796007e+00	9.686103e-01
3.602203e+00	-1.181974e+00	9.784028e-01
3.615585e+00	-6.841832e-01	9.876389e-01
3.628967e+00	-5.689480e-02	9.938880e-01
3.642349e+00	4.502730e-01	1.005413e+00
3.655731e+00	9.810322e-01	1.019081e+00
3.669114e+00	1.514825e+00	1.030728e+00
3.682496e+00	1.959671e+00	1.032812e+00
3.695878e+00	2.384093e+00	1.022290e+00
3.709260e+00	2.859073e+00	1.022693e+00
3.722642e+00	3.286838e+00	1.021801e+00
3.736025e+00	3.804933e+00	1.038909e+00
3.749407e+00	4.351014e+00	1.052272e+00
3.762789e+00	4.908810e+00	1.088935e+00
3.776171e+00	5.357911e+00	1.042482e+00
3.789553e+00	6.021402e+00	1.037350e+00
3.802936e+00	6.743420e+00	1.017389e+00
3.816318e+00	7.259746e+00	1.027585e+00
3.829700e+00	7.508589e+00	1.040502e+00
3.843082e+00	7.623491e+00	1.072295e+00
3.856464e+00	7.777307e+00	1.077618e+00
3.869847e+00	8.083124e+00	1.082911e+00
3.883229e+00	8.364143e+00	1.089853e+00
3.896611e+00	8.638919e+00	1.089804e+00
3.909993e+00	8.812691e+00	1.105452e+00
3.923375e+00	8.863008e+00	1.127229e+00
3.936758e+00	9.050424e+00	1.140347e+00
3.950140e+00	9.234526e+00	1.140451e+00
3.963522e+00	9.264737e+00	1.144783e+00
3.976904e+00	9.461035e+00	1.144289e+00
3.990286e+00	9.671502e+00	1.194701e+00
4.003669e+00	9.895865e+00	1.300143e+00
4.017051e+00	9.997292e+00	1.356179e+00
